symbol,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
FCN,242130,close,-0.66,-0.01079,60.48,1530302522329,FTI Consulting Inc.,60.48,1530302522329,0.4,0.00661,60.88,1530303064401,61.78,0,0,0,0,1530302302763,0.03194,60.57,100,8403,60.48,Close,"June 29, 2018",1530302522329,263087,60.39,2284274019,61.12,1530279000157,19.83,61.14,New York Stock Exchange,Industrials,65.1372,31.65,0.36971673362246044
FCNCA,69726,close,-0.99,-0.00245,403.3,1530302400406,First Citizens BancShares Inc. Class A Common Stock,403.3,1530302400406,0,0,403.3,1530305157273,411.39,0,0,0,0,1530302388613,0.06547,403.18,60,2871,403.3,Close,"June 29, 2018",1530302400406,43852,401.75,4843796337,405.47,1530279000019,,404.29,Nasdaq Global Select,Financial Services,463.44,323.74,-0.0038383499929554848
FCO,32211,close,0.01,0.00126,7.92,1530302400048,Aberdeen Global Income Fund Inc.,7.92,1530303000001,,,,,7.93,0,0,0,0,1530301363422,0.01287,7.915,100,300,7.92,Close,"June 29, 2018",1530302400048,23310,7.91,69100329,7.93,1530279000025,,7.91,NYSE American,Financial Services,9.48,7.81,-0.05955016981311075
FCPT,411463,close,-0.17,-0.00685,24.63,1530302522332,Four Corners Property Trust Inc.,24.63,1530302522332,0,0,24.63,1530305156701,24.841,0,0,0,0,1530302395369,0.0394,24.635,9,20922,24.63,Close,"June 29, 2018",1530302522332,531015,24.45,1512064936,24.69,1530279000202,17.98,24.8,New York Stock Exchange,Real Estate,26.96,21.28,-0.022559484436380804
FCRE,97837,sip,-0.04,-0.0597,0.67,1529352000296,FC Global Realty Incorporated,0.63,1529438400234,-0.0194,-0.03079,0.6106,1529411783179,0.67,0,0,0,0,0,0,0,0,0,0.63,15 minute delayed price,4:00:00 PM,1529438400234,126103,0.603,7477230,0.67,1529415000189,,0.67,NASDAQ Capital Market,Real Estate,1.68,0.63,-0.3760265306122449
FCSC,838950,close,-0.125,-0.04417,2.705,1530302400292,Fibrocell Science Inc.,2.705,1530302400292,-0.095,-0.03512,2.61,1530304446581,2.85,0,0,0,0,1530302312205,0.00121,2.69,63,243,2.705,Close,"June 29, 2018",1530302400292,200826,2.61,20864731,2.85,1530279000664,-0.38,2.83,NASDAQ Capital Market,Healthcare,20.85,2.21,-0.2601120289855073
FCT,64186,close,0.03,0.00234,12.85,1530302522331,First Trust Senior Floating Rate Income Fund II of Beneficial Interest,12.85,1530302522331,0,0,12.85,1530302524512,12.86,0,0,0,0,1530300513858,0.00505,12.855,100,400,12.85,Close,"June 29, 2018",1530302522331,79208,12.79,343056219,12.83,1530279000202,,12.82,New York Stock Exchange,Financial Services,13.53,12.62,0.02586107178984756
FCVT,63807,close,0.11,0.00371,29.76,1530302400037,First Trust SSI Strategic Convertible Securities ETF,29.76,1530302400109,0.26,0.00874,30.02,1530106200162,29.867,0,0,0,0,0,0,0,0,0,29.76,Close,"June 29, 2018",1530302400037,33723,29.76,162192060,29.83,1530279000426,,29.65,NASDAQ Global Market,,32.38,27.511,0.047766665333529815
FCX,15352371,close,0.47,0.02799,17.26,1530302519978,Freeport-McMoRan Inc.,17.26,1530302519978,0.04,0.00232,17.3,1530305968469,17.46,0,0,0,0,1530302396679,0.01849,17.275,100,353375,17.26,Close,"June 29, 2018",1530302519978,19111682,16.96,25006188013,17,1530279000205,11.66,16.79,New York Stock Exchange,Basic Materials,20.25,11.71,-0.09653447375095096
FDBC,14620,close,-1.76,-0.02761,61.99,1530302400334,Fidelity D & D Bancorp Inc.,61.99,1530302400334,0,0,61.99,1530302417508,62.585,0,0,0,0,1530291519493,0.02708,61.09,100,150,61.99,Close,"June 29, 2018",1530302400334,5539,61.09,232554245,63.32,1530279000595,,63.75,NASDAQ Global Market,Financial Services,68,29.333347,0.37109080348016804
FDC,7542203,close,0.04,0.00191,20.93,1530302598003,First Data Corporation Class A,20.93,1530302598003,0,0,20.93,1530305157276,21.11,0,0,0,0,1530302395671,0.02979,20.94,300,197954,20.93,Close,"June 29, 2018",1530302598003,6644982,20.7,19444295838,20.98,1530279000210,15.86,20.89,New York Stock Exchange,Industrials,22.14,14.7322,0.2589670570570572
FDEF,25656,close,3.09,0.0483,67.06,1530302400298,First Defiance Financial Corp.,67.06,1530302400298,0,0,67.06,1530303079949,67.44,0,0,0,0,1530302260298,0.01041,66.85,25,936,67.06,Close,"June 29, 2018",1530302400298,89914,64.16,683814173,64.16,1530279000280,17.51,63.97,Nasdaq Global Select,Financial Services,67.44,47.01,0.3503550179406329
FDEU,93087,close,0.16,0.01001,16.14,1530302522334,First Trust Dynamic Europe Equity Income Fund of Beneficial Interest,16.14,1530302522334,0,0,16.14,1530302525037,16.21,0,0,0,0,1530302296420,0.00837,16.12,100,995,16.14,Close,"June 29, 2018",1530302522334,118877,16.03,278122995,16.03,1530279000203,,15.98,New York Stock Exchange,Financial Services,20.2002,15.94,-0.09893204810829602
FDIV,8204,close,0.2462,0.00503,49.16,1530302400453,First Trust Strategic Income ETF,48.29,1530302400453,-0.57,-0.01159,48.59,1528376918296,49.16,0,0,0,0,0,0,0,0,0,49.16,Close,"June 29, 2018",1530302400453,10063,48.89,83572098,48.89,1530279000567,,48.9138,NASDAQ Global Market,,52.2,46.8854,-0.0135777245713397
FDP,175161,close,-0.06,-0.00134,44.55,1530302522091,Fresh Del Monte Produce Inc.,44.55,1530302522091,0,0,44.55,1530302524589,44.98,0,0,0,0,1530302355511,0.0247,44.6,100,4689,44.55,Close,"June 29, 2018",1530302522091,189838,44.37,2171767594,44.66,1530279000503,,44.61,New York Stock Exchange,Consumer Defensive,52.64,43.02,-0.04606120011321822
FDS,290603,close,0.62,0.00314,198.1,1530302522272,FactSet Research Systems Inc.,198.1,1530302522272,0,0,198.1,1530305157279,200.497,0,0,0,0,1530302366138,0.02455,198.18,3,8098,198.1,Close,"June 29, 2018",1530302522272,329857,197.61,7701028545,197.8,1530279000405,26.07,197.48,New York Stock Exchange,Financial Services,217.36,155.09,0.04303446724699877
FDT,123618,close,0.5,0.00841,59.94,1530302400270,First Trust Developed Markets Ex-US AlphaDEX Fund,59.85,1530302400270,-0.09,-0.0015,59.85,1530302431869,60.07,0,0,0,0,1530301147007,0.0091,59.93,100,1100,59.94,Close,"June 29, 2018",1530302400270,120879,59.828,1285832880,59.86,1530279000543,,59.44,NASDAQ Global Market,,67.2199,54.78,-0.03136392875680047
FDTS,2302,close,0.03,0.00072,41.73,1530302400312,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,41.73,1530302400312,0.853,0.02044,42.583,1529524968781,41.73,0,0,0,0,0,0,0,0,0,41.73,Close,"June 29, 2018",1530302400312,669,41.73,14605583,41.73,1530298808675,,41.7,NASDAQ Global Market,,48.509,37.5,-0.0638814525239847
FDUS,123808,close,0.11,0.0078,14.21,1530302400444,Fidus Investment Corporation,14.21,1530302400444,0,0,14.21,1530302415805,14.29,0,0,0,0,1530302397740,0.00834,14.21,100,580,14.21,Close,"June 29, 2018",1530302400444,69544,14.12,347620921,14.13,1530279000694,9.87,14.1,Nasdaq Global Select,Financial Services,17.04,12.6262,-0.02432183958151691
FDUSL,6232,close,0.0286,0.0011,26.035,1530129600502,Fidus Investment Corporation 5.875% Notes due 2023,26.035,1530302400085,,,,,26.2,0,0,0,0,0,0,0,0,0,26.035,Close,"June 27, 2018",1530129600502,1782,25.601,0,25.55,1530121934122,,26.0064,Nasdaq Global Select,,28,24.85,0.0425
FDX,1795068,close,0.39,0.00172,227.06,1530302570203,FedEx Corporation,227.06,1530302570203,-0.34,-0.0015,226.72,1530305954210,230.75,0,0,0,0,1530302396935,0.05195,227.05,92,117535,227.06,Close,"June 29, 2018",1530302570203,2262464,227,60673884901,228.3,1530279089665,19.06,226.67,New York Stock Exchange,Industrials,274.66,203.131,-0.11266602020148431
FE,3964570,close,-0.28,-0.00774,35.91,1530302613633,FirstEnergy Corp.,35.91,1530302613633,0,0,35.91,1530304418938,36.111,0,0,0,0,1530302380956,0.04068,35.925,100,168880,35.91,Close,"June 29, 2018",1530302613633,4151426,35.64,17125813609,36.08,1530279000255,12.13,36.19,New York Stock Exchange,Utilities,36.71,28.83,0.18349837704966968
FEDU,42518,close,-0.02,-0.00368,5.42,1530302522090,Four Seasons Education (Cayman) Inc. American Depositary Shares each two ADSs representing one,5.42,1530302522090,1.58,0.29151,7,1527710807917,5.42,0,0,0,0,1530302089609,0.01282,5.4,100,184,5.42,Close,"June 29, 2018",1530302522090,14353,5.18,270637846,5.24,1530279103755,,5.44,New York Stock Exchange,Consumer Defensive,10.73,5.18,-0.39794451194707087
FEI,144771,close,0.21,0.01638,13.03,1530302471752,First Trust MLP and Energy Income Fund of Beneficial Interest,13.03,1530302471752,-0.19,-0.01458,12.84,1530276381275,13.04,0,0,0,0,1530293678815,0.00746,13.04,66,1000,13.03,Close,"June 29, 2018",1530302471752,134048,12.89,594464459,12.92,1530279001617,,12.82,New York Stock Exchange,Financial Services,16.5,11.68,-0.12003123526994611
FEIM,16273,close,0.06,0.0075,8.06,1530302400559,Frequency Electronics Inc.,8.06,1530302400559,-0.08,-0.00993,7.98,1530043293462,8.06,0,0,0,0,0,0,0,0,0,8.06,Close,"June 29, 2018",1530302400559,4617,7.99,70361237,8.06,1530279000389,,8,NASDAQ Global Market,Technology,10.59,7.5101,-0.12583333333333335
FELE,125781,close,-0.05,-0.00111,45.1,1530302400538,Franklin Electric Co. Inc.,45.1,1530302400538,0,0,45.1,1530303099066,45.85,0,0,0,0,1530302317051,0.01875,45.25,89,1661,45.1,Close,"June 29, 2018",1530302400538,88587,45,2097943264,45.2,1530279000778,22.78,45.15,Nasdaq Global Select,Industrials,48.8,37.6,0.005119250705029875
FELP,5865,close,0.18,0.04592,4.1,1530302521242,Foresight Energy LP representing Limited Partner Interests,3.94,1530302521242,-0.05,-0.0122,4.05,1529438524381,4.1,0,0,0,0,1530302399115,0.22174,4.1,100,6600,4.1,Close,"June 29, 2018",1530302521242,29765,3.76,593603039,3.86,1530279000254,-29.29,3.92,New York Stock Exchange,Basic Materials,4.99,3.28,0.00626478720164883
FEM,198854,close,0.6,0.02375,25.86,1530302400674,First Trust Emerging Markets AlphaDEX Fund,25.86,1530302400674,0,0,25.86,1530302431875,25.9,0,0,0,0,1530301845609,0.00133,25.83,50,150,25.86,Close,"June 29, 2018",1530302400674,112782,25.749,619347052,25.85,1530279000303,,25.26,NASDAQ Global Market,,31.32,23.34,-0.055004715771249
FEMB,17134,close,0.1624,0.00435,37.52,1530302400604,First Trust Emerging Markets Local Currency Bond ETF,37.52,1530302400604,0.24,0.0064,37.76,1530106200011,37.72,0,0,0,0,0,0,0,0,0,37.52,Close,"June 29, 2018",1530302400604,33908,37.52,52528075,37.62,1530279000715,,37.3576,NASDAQ Global Market,,48.17,37.33,-0.08807201408777765
FEMS,88598,close,0.73,0.01947,38.23,1530302400633,First Trust Emerging Markets Small Cap AlphaDEX Fund,38.23,1530302400633,0,0,38.23,1530302431856,38.33,0,0,0,0,0,0,0,0,0,38.23,Close,"June 29, 2018",1530302400633,31672,38.15,282902076,38.15,1530279000513,,37.5,NASDAQ Global Market,,47.47,36.6,-0.09754053905548088
FEN,49371,close,0.21,0.00923,22.96,1530302400054,First Trust Energy Income and Growth Fund,22.96,1530303000000,-0.16,-0.00697,22.8,1529527356554,22.96,0,0,0,0,1530302278289,0.03902,22.94,10,1571,22.96,Close,"June 29, 2018",1530302400054,40261,22.68,445359184,22.68,1530279000019,,22.75,NYSE American,Financial Services,28,21.34,-0.10314914090981138
FENC,141178,close,0.18,0.01754,10.44,1530302400397,Fennec Pharmaceuticals Inc.,10.44,1530302400397,0,0,10.44,1530302417602,10.47,0,0,0,0,1530302377333,0.01813,10.46,100,1825,10.44,Close,"June 29, 2018",1530302400397,100662,10.19,193958412,10.33,1530279000683,-20.88,10.26,NASDAQ Capital Market,Healthcare,14.9862,5.84,0.046111428571428484
FENG,225455,close,0.03,0.00711,4.25,1530302522899,Phoenix New Media Limited American Depositary Shares each representing 8 Class A.,4.25,1530302522899,0.14,0.03294,4.39,1530043323356,4.36,0,0,0,0,1530301402656,0.00482,4.28,100,300,4.25,Close,"June 29, 2018",1530302522899,62241,4.2,307449960,4.2,1530279000304,,4.22,New York Stock Exchange,Technology,8.14,2.43,-0.366969528718704
FEO,27455,close,0.14,0.01039,13.62,1530302522272,First Trust/Aberdeen Emerging Opportunity Fund of Beneficial Interest,13.6,1530302522272,-0.07,-0.00514,13.55,1530302402422,13.66,0,0,0,0,0,0,0,0,0,13.62,Close,"June 29, 2018",1530302522272,22042,13.56,70375085,13.63,1530279000404,,13.48,New York Stock Exchange,Financial Services,17.42,13.42,-0.11450237846798349
FEP,247141,close,0.35,0.0092,38.39,1530302400499,First Trust Europe AlphaDEX Fund,38.39,1530302400499,0.56,0.01459,38.95,1529587800440,38.59,0,0,0,0,1530296437493,0.00764,38.44,100,2100,38.39,Close,"June 29, 2018",1530302400499,274869,38.34,904084577,38.34,1530279000666,,38.04,NASDAQ Global Market,,42.4904,34.54,-0.004136280388291679
FET,975979,close,0.15,0.0123,12.35,1530302522090,Forum Energy Technologies Inc.,12.35,1530302522090,-0.013,-0.00105,12.337,1530303064401,12.5,0,0,0,0,1530302388560,0.06233,12.375,100,38733,12.35,Close,"June 29, 2018",1530302522090,621418,12.2,1344152165,12.3,1530279000502,-39.84,12.2,New York Stock Exchange,Energy,17.95,10.05,-0.2369401215805471
FEUZ,28211,close,0.47,0.01138,41.78,1530302400560,First Trust Eurozone AlphaDEX ETF,41.78,1530302400560,2.011,0.04813,43.791,1527710682474,42.329,0,0,0,0,0,0,0,0,0,41.78,Close,"June 29, 2018",1530302400560,11771,41.78,77293084,41.78,1530279000033,,41.31,NASDAQ Global Market,,48.43,38.64,-0.03268717613142364
FEX,78386,close,0.12,0.00203,59.31,1530302400418,First Trust Large Cap Core AlphaDEX Fund,59.31,1530302400418,0,0,59.31,1530302431900,59.78,0,0,0,0,0,0,0,0,0,59.31,Close,"June 29, 2018",1530302400418,57916,59.28,1476819119,59.5,1530279000623,,59.19,NASDAQ Global Market,,62.82,52.42,0.013167687595790447
FEYE,3651262,close,-0.11,-0.0071,15.39,1530302400411,FireEye Inc.,15.39,1530302400411,0,0,15.39,1530304866000,15.56,0,0,0,0,1530302390395,0.01212,15.405,100,41214,15.39,Close,"June 29, 2018",1530302400411,3400495,15.31,2953783078,15.5,1530279000806,-15.09,15.5,Nasdaq Global Select,Technology,19.36,13.4,0.04918002745367194
FF,81698,close,-0.2,-0.01407,14.01,1530302522274,FutureFuel Corp.,14.01,1530302522274,0,0,14.01,1530302523397,14.36,0,0,0,0,1530301740563,0.00937,14.08,100,1231,14.01,Close,"June 29, 2018",1530302522274,131377,13.92,612820797,14.24,1530279000403,,14.21,New York Stock Exchange,Basic Materials,16.22,11.32,-0.009134987232089092
FFA,61227,close,-0.02,-0.00127,15.74,1530302520858,First Trust Enhanced Equity Income Fund,15.74,1530302520858,0,0,15.74,1530302522887,15.91,0,0,0,0,1530279097636,0.00026,15.93,12,17,15.74,Close,"June 29, 2018",1530302520858,65385,15.74,314377601,15.9,1530279000258,,15.76,New York Stock Exchange,Financial Services,16.73,14,-0.0224386276460785
FFBC,376724,close,-0.5,-0.01605,30.65,1530302400523,First Financial Bancorp.,30.65,1530302400523,0,0,30.65,1530303099066,31.6,0,0,0,0,1530302398009,0.03315,30.65,100,17906,30.65,Close,"June 29, 2018",1530302400523,540151,30.6,2997902277,31.35,1530279000361,17.22,31.15,Nasdaq Global Select,Financial Services,33.7,22.8,0.15986541082225822
FFBCW,3,close,0,0,21,1528488000244,First Financial Bancorp. Warrant 12/23/2018,22.3,1528488000244,,,,,,0,0,0,0,0,0,0,0,0,21,Close,"June 8, 2018",1528488000244,85,,0,22.3,1528473286547,,21,Nasdaq Global Select,Financial Services,22.29,12.41,0.16666666666666666
FFBW,4253,close,0.0926,0.00842,11.09,1530302400399,FFBW Inc.,11.09,1530302400399,,,,,11.09,0,0,0,0,0,0,0,0,0,11.09,Close,"June 29, 2018",1530302400399,2173,11.09,73332625,11.09,1530279000061,,10.9974,NASDAQ Capital Market,Financial Services,12.4999,10.3,0.01568612170753861
FFC,89714,close,0.09,0.00478,18.92,1530302522334,Flaherty & Crumrine Preferred Securities Income Fund Incorporated,18.92,1530302522334,-0.13,-0.00687,18.79,1529413394626,18.97,0,0,0,0,1530292833972,0.00178,18.94,200,200,18.92,Close,"June 29, 2018",1530302522334,112360,18.81,837259854,18.89,1530279000204,,18.83,New York Stock Exchange,Financial Services,22.44,18.28,-0.02186382469299654
FFG,19139,close,0.35,0.00446,78.75,1530302522093,FBL Financial Group Inc.,78.75,1530302522093,0,0,78.75,1530302523099,79.5,0,0,0,0,1530294355197,0.00381,79.225,87,88,78.75,Close,"June 29, 2018",1530302522093,23097,78.475,1953733320,78.7,1530279000503,18.1,78.4,New York Stock Exchange,Financial Services,85,60.7,0.16268620047387994
FFHL,9049,close,-0.0015,-0.00052,2.91,1530302400378,Fuwei Films (Holdings) Co. Ltd.,2.91,1530302400378,0.6,0.20619,3.51,1528721943297,3.04,0,0,0,0,0,0,0,0,0,2.91,Close,"June 29, 2018",1530302400378,2029,2.91,9503586,3.03,1530279000803,,2.9115,NASDAQ Capital Market,Consumer Cyclical,4.93,2.39,-0.09111658114316068
FFIC,64274,close,-0.18,-0.00685,26.1,1530302400204,Flushing Financial Corporation,26.1,1530302400204,0,0,26.1,1530302425027,26.75,0,0,0,0,1530302389086,0.14471,26.11,59,10786,26.1,Close,"June 29, 2018",1530302400204,74535,26.05,744424748,26.41,1530279000635,17.06,26.28,Nasdaq Global Select,Financial Services,31.45,24.59,-0.05814892080708644
FFIN,276871,close,-0.8,-0.01547,50.9,1530302400344,First Financial Bankshares Inc.,50.9,1530302400344,1.002,0.01969,51.902,1530303723851,52.2,0,0,0,0,1530302384009,0.01052,50.9,72,3851,50.9,Close,"June 29, 2018",1530302400344,366065,50.85,3442034623,52.05,1530279000465,29.09,51.7,Nasdaq Global Select,Financial Services,56.35,37.3104,0.12829881937890422
FFIV,652600,close,-0.53,-0.00306,172.45,1530302400221,F5 Networks Inc.,172.45,1530302400221,-0.33,-0.00191,172.12,1530305893601,175.21,0,0,0,0,1530302381220,0.01412,172.47,100,6124,172.45,Close,"June 29, 2018",1530302400221,433711,172.36,10539211563,173.51,1530279000698,25.29,172.98,Nasdaq Global Select,Technology,183.27,114.63,0.2976640911147984
FFKT,23194,close,-0.35,-0.00667,52.1,1530302400608,Farmers Capital Bank Corporation,52.1,1530302400608,0,0,52.1,1530302417721,53.05,0,0,0,0,0,0,0,0,0,52.1,Close,"June 29, 2018",1530302400608,17992,51.9,391782309,52.55,1530279000192,19.66,52.45,Nasdaq Global Select,Financial Services,55.05,32.6,0.36488794239983163
FFNW,51320,close,-0.3,-0.01514,19.52,1530302400449,First Financial Northwest Inc.,19.52,1530302400449,0,0,19.52,1530302417649,20.34,0,0,0,0,1530302356265,0.02185,19.3,11,2925,19.52,Close,"June 29, 2018",1530302400449,133867,19.02,210414356,19.81,1530279000386,14.68,19.82,Nasdaq Global Select,Financial Services,21.8149,13.131,0.26445724152397937
FFWM,256491,close,-0.22,-0.01173,18.54,1530302400243,First Foundation Inc.,18.54,1530302400243,0.114,0.00615,18.654,1530302941957,18.94,0,0,0,0,1530302395342,0.02099,18.56,11,2640,18.54,Close,"June 29, 2018",1530302400243,125774,18.54,821215692,18.82,1530279000787,18,18.76,NASDAQ Global Market,Financial Services,20.43,16.08,-0.005215342019544114
FG,1588094,close,0.19,0.02317,8.39,1530302412859,FGL Holdings,8.39,1530302412859,0,0,8.39,1530302431470,8.49,0,0,0,0,1530302361075,0.03844,8.39,100,66355,8.39,Close,"June 29, 2018",1530302412859,1726197,8.15,1798564300,8.21,1530279013231,29.96,8.2,New York Stock Exchange,Financial Services,11.94,8.14,-0.1395046506986027
FGB,40140,close,-0.03,-0.00497,6.01,1530302520858,First Trust Specialty Finance and Financial Opportunities Fund,6.01,1530302520858,0.2,0.03328,6.21,1527773370008,6.06,0,0,0,0,0,0,0,0,0,6.01,Close,"June 29, 2018",1530302520858,46853,5.995,86187950,6.03,1530279000258,,6.04,New York Stock Exchange,Financial Services,7.57,5.65,0.026028576158372337
FGBI,7097,close,-0.37,-0.01402,26.02,1530302400389,First Guaranty Bancshares Inc.,26.02,1530302400389,0,0,26.02,1530302417597,26.5,0,0,0,0,1530302370759,0.00859,25.87,70,70,26.02,Close,"June 29, 2018",1530302400389,8149,25.85,229162694,26.38,1530279000715,,26.39,NASDAQ Global Market,Financial Services,29.5,22.754547,0.016185367995533863
FGEN,557674,close,0.8,0.01294,62.6,1530302400135,FibroGen Inc,62.6,1530302400182,0,0,62.6,1530305795000,62.9,0,0,0,0,1530302392293,0.02707,62.55,94,17253,62.6,Close,"June 29, 2018",1530302400135,637348,61.575,5228492975,62.25,1530279000239,-35.77,61.8,Nasdaq Global Select,Healthcare,65,31.35,0.24765400394477313
FGM,10368,close,0.5,0.01097,46.07,1530302400223,First Trust Germany AlphaDEX Fund,46.06,1530302400223,,,,,46.35,0,0,0,0,1530291955535,0.05933,46.22,100,900,46.07,Close,"June 29, 2018",1530302400223,15169,46.05,239564092,46.05,1530279000547,,45.57,NASDAQ Global Market,,55.51,43.1,-0.08313885637879506
FGP,202906,close,0.09,0.02752,3.36,1530302521345,Ferrellgas Partners L.P.,3.36,1530302521345,-0.08,-0.02381,3.28,1529956921321,3.4,0,0,0,0,1530301402818,0.00089,3.37,6,106,3.36,Close,"June 29, 2018",1530302521345,119101,3.27,326432954,3.28,1530279009383,-5.6,3.27,New York Stock Exchange,Energy,5.75,2.87,-0.202614726422876
FHB,1041434,close,-0.2,-0.00684,29.02,1530302400331,First Hawaiian Inc.,29.02,1530302400331,0,0,29.02,1530305157287,29.63,0,0,0,0,1530302390073,0.0781,29.01,100,44424,29.02,Close,"June 29, 2018",1530302400331,568809,29,3965091227,29.49,1530279000685,16.68,29.22,Nasdaq Global Select,Financial Services,32.36,26.3,-0.018676173197673625
